contract_no,item_no,description_ar,unit,contractual_qty,unit_price,cumulative_qty,cumulative_pct,cumulative_amount,remaining_qty,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,331,"لوحة توزيع رئيسية لنظام كابالت األلياف الضوئية Panel Patch Optical مزودة بعدد )12( موصل
من النوع Multimode",,12.0,,,,,,الملخص التراكمي,333,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,332,لوحات توزيع كابالت نحاسية Panel Patch a 6 CAT مع الوصالت لعدد 24 مخرج,,55.0,,,,,,الملخص التراكمي,334,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,333,"توريد وتركيب وتوصيل جميع تمديدات كابالت األلياف الضوئية ( الفايبر) من نوع 12core - multimode من الموزعات الفرعية بكبائن األدوارإلى الموزع الرئيسى بغرفة الداتا الرئيسية وذلك حسب المواصفات القياسية والبند يشمل كافة وسائل وإكسسوارات التركيب والتثبيت و على المقاول تقديم
الحسابات لالعتمادها من قبل المهندس المشرف
",,6.0,,,,,,الملخص التراكمي,335,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,334,فك و تقطيع وتنزيل و ترحيل مواسير شبكة الصرف و التغذية القائمة و البند يشمل فك القطع والترحيل خارج الموقع وتسليم جميع مكونات شبكة الصرف و التغذية للجهة مالكة المشروع ,,,,,,,,الملخص التراكمي,336,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,335, توريد و تركيب خرسانة مسلحة ، لا يقل إجهاد كسرها عن 35 ميجا باسكال لزوم خرسانات  الأسقف ، بأسمنت من النوع (أ)، طبقاً للمخططات . ويشمل السعر القوالب  وحديد التسليح  و الربط مع الكمرات الحالية بالتكسير و المضافات الخرسانية و الخلط والنقل والصب والمعالجة والاختبار حسب المخططات لإنهاء الأعمال حسب اصول الصنع وتوجيهات المهندس المشرف ,,,,,,,,الملخص التراكمي,337,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,336,ازالة واعادة انشاء مبنى غرفة الحراسة   أعمال الإزالة و الحفر والردم ,,,,,,,,الملخص التراكمي,338,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,337,أعمال الهيكل الخرساني و المباني والتشطيبات المعمارية لغرفة الحارس ,,,,,,,,الملخص التراكمي,339,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,338,الأعمال الميكانيكية لغرفة الحارس  ,,,,,,,,الملخص التراكمي,340,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,339,الأعمال الكهربائية لغرفة الحارس ,,,,,,,,الملخص التراكمي,341,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,340,ازالة وتكسير وترحيل ارضيات الخرسانة,,,,,,,,الملخص التراكمي,342,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,341,فك و تقطيع وتنزيل و ترحيل مواسير شبكة مكافحة الحريق القائمة و البند يشمل فك الرشاشات والترحيل خارج الموقع وتسليم جميع مكونات شبكة الحريق للجهة مالكة المشروع ,,,,,,,,الملخص التراكمي,343,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,342,فك وفحص و إختبار وحدات VAV القائمة بالمبنى و البند يشمل  الترحيل لمستودعات الجهة مالكة المشروع بمدينة الرياض ,,,,,,,,الملخص التراكمي,344,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,343,فك و إزالة  مجاري الهواء من الصفائح المعدنية المجلفنة شامل الاكواع و التفريعات و التحويله و العامة وحاملة التعليق و الترحيل إلى مستودعات الجهة مالكة المشروع بمدينة الرياض  ,,,,,,,,الملخص التراكمي,345,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,344,"تصنيع و توريد و تركيب شباك دبل أكشن (Tilt &turn)مقاس
 (1.0متر *3.0متر ) ثابت مع مفصلات ",,,,,,,,الملخص التراكمي,346,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,345,"تصنيع و توريد و تركيب شباك دبل أكشن (Tilt &turn)مقاس
 1.0 متر * 4.40متر ) ثابت مع مفصلات ",,,,,,,,الملخص التراكمي,347,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,346,"
توريد وتركيب مرحاض افرنجي مثبت على الحائط  مع محبس دفق (Flush valve)  مع زر دفق من الكروم ، مع غطاء للمرحاض مقاوم للبكتريا من نوع soft closing",,,,,,,,الملخص التراكمي,348,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,347,"
توريد وتركيب مرحاض افرنجي مثبت على الحائط  مع محبس دفق (Flush valve) مزود بحساس مع زر دفق من الكروم، مع غطاء للمرحاض مقاوم للبكتريا من نوع soft closing",,,,,,,,الملخص التراكمي,349,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,348,توريد وتركيب برادات مياة حسب العينة المعتمدة ويتم التركيب طبقاً للمخططات والمواصفات الفنية وبحسب توجيهات واعتماد المهندس المشرف.,,,,,,,,الملخص التراكمي,350,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,349, توريد و تركيب مراوح سحب الهواء (AXIAL INLINE FAN)  تشمل عمليات التوريد و التركيب و الاختبار و التثبيت  سعة 100 قدم مكعب بالدقيقة بالدور الثالث والرابع والخامس,,,,,,,,الملخص التراكمي,351,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,350,"توريد وتركيب  
سماعة معلقة 6 وات لون اسود مع الكابلات والتمديدات  حسب المخططات   والبند يشمل جميع التمديدات المواسير للسماعات قطر 3/4  بوصة من الEMT  وسحب الاسلاك  الخاصة بنظام الصوت. ",,,,,,,,الملخص التراكمي,352,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,351,توريد وتركيب وفرد دهان ايبوكسي لزوم الدربزينات بالفناء الوسطي و البهو الداخلي بين الادوار و المدخل ويتم التركيب طبقاً للمخططات والمواصفات الفنية و المواد المعتمدة  .,,,,,,,,الملخص التراكمي,353,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,352,توريد وتركيب ابواب خشبيةWD02 حسب العينة المعتمدة ويتم التركيب طبقاً للمخططات والمواصفات الفنية وبحسب توجيهات واعتماد المهندس المشرف.,,,,,,,,الملخص التراكمي,354,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,353,"للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع والمنحنيات والتفريعات والدعامات ، كما هو مبين في المخططات لتركيب مايلي من الأقطار الداخلية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدأ بتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :
قطر 75 مم",,,,,,,,الملخص التراكمي,355,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
